Health_Factors_pctile_within_state,Length_of_Life_pctile_within_state,pct_Smokers,pct_Physically_Inactive,pct_Excessive_Drinking,Preventable_Hospitalization_rate,pct_Some_College,pct_Frequent_Mental_Distress,pct_Diabetic,Median_Household_Income,pct_Rural,NSSATS_COMPSAT_3,NMHSS_TREATFAMTHRPY,NMHSS_TREATTRAUMATHRPY,NMHSS_FOCUS_Mental health treatment,NMHSS_FOCUS_Mix of mental health and substance abuse treatment,NMHSS_LANGPROV_BOTH staff and on-call interpreter,NMHSS_HLTHREC_-6,NMHSS_FACNUM_11 to 30 facilities,NMHSS_IPSEXPERF_3,NMHSS_IPAGEPER017_1,NMHSS_IPETHPERHISP_2,NMHSS_IPETHPERNONHISP_4,NMHSS_IPRACETOTASIAN_41 to 50,NMHSS_IPRACEPERWHIT_1,NMHSS_IPRACEPERWHIT_6,NMHSS_IPRACEPERUNK_2,NMHSS_IPRACEPERUNK_3,NMHSS_OPAGETOT017_51 to 75,NMHSS_OPAGETOT017_None,NMHSS_OPAGEPER017_0,NMHSS_OPETHPERHISP_3,NMHSS_OPETHTOTUNK_1 to 10,NMHSS_OPRACEPERBLK_1,NMHSS_OPRACETOTWHIT_More than 250,NMHSS_OPRACEPERWHIT_7,NMHSS_OPLEGALTOTNONFOREN_11,NMHSS_PERCENTVA_7,NSDUH_PRUD_PYR_AVEG,NSDUH_SMI_PYR_AVEG,NSDUH_AMI_PYR_AVEG,TEDSA_AGE_8,TEDSA_DETNLF_3,TEDSA_ARRESTS_-9,TEDSA_ARRESTS_0,TEDSA_METHUSE_-9,TEDSA_SUB1_7,TEDSA_SUB2_7,TEDSA_FRSTUSE2_10,TEDSA_FRSTUSE2_11,TEDSA_FRSTUSE2_12,TEDSA_FRSTUSE2_7,TEDSA_FRSTUSE2_8,TEDSA_FRSTUSE2_9,TEDSA_SUB3_7,TEDSA_FRSTUSE3_-9,TEDSA_FRSTUSE3_10,TEDSA_FRSTUSE3_11,TEDSA_FRSTUSE3_12,TEDSA_FRSTUSE3_5,TEDSA_FRSTUSE3_6,TEDSA_FRSTUSE3_7,TEDSA_FRSTUSE3_8,TEDSA_FRSTUSE3_9,TEDSA_OPSYNFLG_0,TEDSA_OPSYNFLG_1,TEDSA_OTCFLG_0,TEDSA_OTCFLG_1,TEDSA_DSMCRIT_-9,TEDSA_DSMCRIT_12,TEDSA_DSMCRIT_14,TEDSA_DSMCRIT_15,TEDSA_DSMCRIT_17,TEDSA_DSMCRIT_18,TEDSA_DSMCRIT_2,TEDSA_DSMCRIT_5,TEDSA_PSYPROB_1,TEDSD_AGE_8,TEDSD_DETNLF_1,TEDSD_PREG_1,TEDSD_CBSA_14540,TEDSD_CBSA_17300,TEDSD_CBSA_21060,TEDSD_CBSA_21780,TEDSD_CBSA_26580,TEDSD_CBSA_30460,TEDSD_CBSA_30940,TEDSD_CBSA_31140,TEDSD_CBSA_36980,TEDSD_DIVISION_6,TEDSD_SUB2_7,TEDSD_SUB3_7,TEDSD_DSMCRIT_14,TEDSD_PSYPROB_1,RetailDrug_AMOBARBITAL (SCHEDULE 2),RetailDrug_AMPHETAMINE,RetailDrug_FENTANYL BASE,RetailDrug_LISDEXAMFETAMINE,RetailDrug_METHYLPHENIDATE (DL;D;L;ISOMERS),RetailDrug_TAPENTADOL,Drug_Overdose_Mortality_Rate,STATE,County
23,27,21.6,29.8,11.4,72.67,54.9907768,12.7,13.1,43945,59.14396887,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Mercer
66,62,25.9,35.4,10.9,99.72,40.19861831,14.1,14.4,30460,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Metcalfe
70,73,25.5,27.8,10.7,195.92,44.86597938,14.3,14.5,30172,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Monroe
50,20,25.3,29.8,11.7,64.62,54.67872311,13.5,12.3,41139,59.11166459,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,22.05152707,KY,Montgomery
87,45,29.7,33.3,11.8,138.81,45.44544545,14.3,13.6,30872,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Morgan
60,47,24.8,32.5,11.6,108.16,46.05637445,13.1,12.6,38916,68.43391854,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,20.30630457,KY,Muhlenberg
32,15,23.3,29.7,12.2,59.69,50.07015082,12.4,11.4,54540,56.94454037,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,11.22158135,KY,Nelson
65,85,22.3,33.7,11.8,132.96,56.06060606,12.4,12.2,37061,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Nicholas
70,60,24,34.1,11.2,92.55,40.9550366,13.4,13.2,38261,73.48796242,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,23.59800111,KY,Ohio
1,1,18.2,22.5,14,50.36,71.10603754,9.7,9.5,92097,20.32793952,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,7.475996711,KY,Oldham
47,60,21.4,36,12.5,127.64,45.38216561,11.8,12.1,43626,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,37.41581442,KY,Owen
90,100,28.9,30.7,10,106.95,37.5,15.9,15.3,23047,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Owsley
28,65,21.8,31.8,12.9,79.85,45.04427307,11.6,11.1,47023,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,32.06082396,KY,Pendleton
84,99,27,36,10.7,172.73,50.16371078,14.4,13.7,31265,74.07355809,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,45.32010304,KY,Perry
75,91,26.4,34.5,10.8,116.53,45.6792395,14,13.6,32666,87.79835138,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,42.49916051,KY,Pike
81,81,27.3,30,11.3,89.77,43.62606232,14.5,13.1,32783,67.10536748,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,61.47924407,KY,Powell
55,65,25,31.8,10.5,76.9,48.01040312,13.9,13.2,32767,53.94763966,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,20.38416307,KY,Pulaski
55,90,23.5,32.5,10.8,106.17,61.39534884,13.5,14.2,37281,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,18.04444881,KY,Robertson
72,72,26.4,33.8,11.2,112.31,46.45364319,14.1,13.5,33789,83.71833959,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,29.68827313,KY,Rockcastle
38,63,24.4,29.5,13.2,83.86,61.52539173,13.3,9.7,37287,68.79098273,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,19.82188619,KY,Rowan
82,67,24.3,35.4,10.4,97.11,49.33823529,14.2,14.3,33623,100,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,52.80727232,KY,Russell
8,8,21.1,23.7,14.1,65.15,64.64984003,10.8,9.5,61989,32.46348547,0.17630854,0.823529412,0.873303167,0.43438914,0.552036199,0.049773756,0.104072398,0.009049774,0,0,0,0,0,0,0.004524887,0,0,0.122171946,0.090497738,0.090497738,0,0.271493213,0.285067873,0.131221719,0.316742081,0,0.004524887,0.008863734,0.054288944,0.218376068,0.146097574,0.114730804,0.000947319,0.943792432,0.00042103,0.186411242,0.112888795,0.004157676,0.002894584,0.001420978,0.034208726,0.017209621,0.008894269,0.043787169,0.6645966,0.001631493,0.001105205,0.000473659,0.033208778,0.025524972,0.016104416,0.007210147,0.004052418,0.686069154,0.313930846,0.99868428,0.00131572,0.005578654,0.025314457,0.02341982,0.032893006,0.012736172,0.004789222,0.199094784,0.258723225,0.512183569,0.148330892,0.057641405,0.040963174,0.06147046,0.144733123,0.019993318,0.002955311,0.091023565,0.072520751,0.001773186,0.119291753,0.022383265,1,0.133708529,0.05085704,0.060031352,0.520700023,15.04,256518.68,5464.34,169563.58,306247.98,66065.3,17.30011711,KY,Scott
